Projectnummer;Opdrachtnummer;SYNDIC NAME;SYNDIC ADDRESS;SYNDIC ZIPCODE;SYNDIC CITY;SYNDIC PHONE;SYNDIC EMAIL;SYNDIC DATE;Straat;Huisnummer;Huisnummer Toevoeging;Opdrachttemplate
ANTWERPEN-WEST - FH01;108069;;;;;;;;Verbindingsdok-Westkaai;2;;BUILDING template
ANTWERPEN-WEST - FH01;1735096;;;;;;;;Amsterdamstraat;20;;BUILDING template
ANTWERPEN-WEST - FH01;2059548;;;;;;;;Verbindingsdok-Westkaai;4;;BUILDING template
ANTWERPEN-WEST - FH01;2067063;;;;;;;;Bataviastraat;19;;BUILDING template
ANTWERPEN-WEST - FH01;2059549;;;;;;;;Verbindingsdok-Westkaai;6;;BUILDING template
ANTWERPEN-WEST - FH01;1746379;;;;;;;;Binnenvaartstraat;50;;BUILDING template
ANTWERPEN-WEST - FH01;2059550;;;;;;;;Verbindingsdok-Westkaai;8;;BUILDING template
ANTWERPEN-WEST - FH01;4059303;;;;;;;;Nassaustraat;22;;BUILDING template
ANTWERPEN-WEST - FH01;109137;;;;;;;;Bordeauxstraat;2;;BUILDING template
ANTWERPEN-WEST - FH01;2059551;;;;;;;;Verbindingsdok-Westkaai;10;;BUILDING template
ANTWERPEN-WEST - FH01;1755770;;;;;;;;Bordeauxstraat;3;;BUILDING template
ANTWERPEN-WEST - FH01;2059554;;;;;;;;Verbindingsdok-Westkaai;14;;BUILDING template
ANTWERPEN-WEST - FH01;4092751;;;;;;;;Bordeauxstraat;4;;BUILDING template
ANTWERPEN-WEST - FH01;2059555;;;;;;;;Verbindingsdok-Westkaai;16;;BUILDING template
ANTWERPEN-WEST - FH01;2024854;;;;;;;;Nassaustraat;3;;BUILDING template
ANTWERPEN-WEST - FH01;4153712;;;;;;;;Bordeauxstraat;5;;BUILDING template
ANTWERPEN-WEST - FH01;2059557;;;;;;;;Verbindingsdok-Westkaai;20;;BUILDING template
ANTWERPEN-WEST - FH01;1755771;;;;;;;;Bordeauxstraat;7;A;BUILDING template
ANTWERPEN-WEST - FH01;1755774;;;;;;;;Bordeauxstraat;7;C;BUILDING template
ANTWERPEN-WEST - FH01;108787;;;;;;;;Bordeauxstraat;9;;BUILDING template
ANTWERPEN-WEST - FH01;1755779;;;;;;;;Bordeauxstraat;11;;BUILDING template
ANTWERPEN-WEST - FH01;11983;;;;;;;;Zeevaartstraat;5;;BUILDING template
ANTWERPEN-WEST - FH01;109140;;;;;;;;Bordeauxstraat;12;;BUILDING template
ANTWERPEN-WEST - FH01;2066332;;;;;;;;Zeevaartstraat;6;;BUILDING template
ANTWERPEN-WEST - FH01;5944507;;;;;;;;Kattendijkdok-Westkaai;91;;BUILDING template
ANTWERPEN-WEST - FH01;186510;;;;;;;;Zeevaartstraat;16;;BUILDING template
ANTWERPEN-WEST - FH01;4511975;;;;;;;;Braziliestraat;8;;BUILDING template
ANTWERPEN-WEST - FH01;4042596;;;;;;;;Hanzestedenplaats;5;;BUILDING template
ANTWERPEN-WEST - FH01;59271;;;;;;;;Adriaan Brouwerstraat;17;;BUILDING template
ANTWERPEN-WEST - FH01;4511920;;;;;;;;Kattendijkdok-Westkaai;42;;BUILDING template
ANTWERPEN-WEST - FH01;1775191;;;;;;;;Braziliestraat;15;;BUILDING template
ANTWERPEN-WEST - FH01;6525842;;;;;;;;Kattendijkdok-Westkaai;43;;BUILDING template
ANTWERPEN-WEST - FH01;1775195;;;;;;;;Braziliestraat;17;;BUILDING template
ANTWERPEN-WEST - FH01;108083;;;;;;;;Amsterdamstraat;24;;BUILDING template
ANTWERPEN-WEST - FH01;5944504;;;;;;;;Kattendijkdok-Westkaai;81;;BUILDING template
ANTWERPEN-WEST - FH01;1775199;;;;;;;;Braziliestraat;18;;BUILDING template
ANTWERPEN-WEST - FH01;62428;;;;;;;;Entrepotplaats;18;;BUILDING template
ANTWERPEN-WEST - FH01;5891727;;;;;;;;Kattendijkdok-Westkaai;71;;BUILDING template
ANTWERPEN-WEST - FH01;1775206;;;;;;;;Braziliestraat;22;;BUILDING template
ANTWERPEN-WEST - FH01;1735100;;;;;;;;Amsterdamstraat;29;;BUILDING template
ANTWERPEN-WEST - FH01;5804916;;;;;;;;Kattendijkdok-Westkaai;61;;BUILDING template
ANTWERPEN-WEST - FH01;1735143;;;;;;;;Ankerrui;5;;BUILDING template
ANTWERPEN-WEST - FH01;62446;;;;;;;;Ankerrui;11;;BUILDING template
ANTWERPEN-WEST - FH01;4511990;;;;;;;;Braziliestraat;30;;BUILDING template
ANTWERPEN-WEST - FH01;2008923;;;;;;;;August Michielsstraat;8;;BUILDING template
ANTWERPEN-WEST - FH01;972217;;;;;;;;August Michielsstraat;10;;BUILDING template
ANTWERPEN-WEST - FH01;1775251;;;;;;;;Braziliestraat;37;;BUILDING template
ANTWERPEN-WEST - FH01;2008939;;;;;;;;August Michielsstraat;12;;BUILDING template
ANTWERPEN-WEST - FH01;1775252;;;;;;;;Braziliestraat;38;;BUILDING template
ANTWERPEN-WEST - FH01;2008982;;;;;;;;August Michielsstraat;15;;BUILDING template
ANTWERPEN-WEST - FH01;1775258;;;;;;;;Braziliestraat;41;;BUILDING template
ANTWERPEN-WEST - FH01;108930;;;;;;;;Cadixstraat;1;;BUILDING template
ANTWERPEN-WEST - FH01;2008988;;;;;;;;August Michielsstraat;19;;BUILDING template
ANTWERPEN-WEST - FH01;1786795;;;;;;;;Cadixstraat;5;;BUILDING template
ANTWERPEN-WEST - FH01;108076;;;;;;;;Bataviastraat;1;;BUILDING template
ANTWERPEN-WEST - FH01;1905662;;;;;;;;Godefriduskaai;58;;BUILDING template
ANTWERPEN-WEST - FH01;108788;;;;;;;;Bordeauxstraat;7;;BUILDING template
ANTWERPEN-WEST - FH01;1786894;;;;;;;;Cadixstraat;35;;BUILDING template
ANTWERPEN-WEST - FH01;4510612;;;;;;;;Oudeleeuwenrui;17;;BUILDING template
ANTWERPEN-WEST - FH01;108299;;;;;;;;Cadixstraat;37;;BUILDING template
ANTWERPEN-WEST - FH01;5507308;;;;;;;;Bordeauxstraat;10;A;BUILDING template
ANTWERPEN-WEST - FH01;1195065;;;;;;;;Kattendijkdok-Westkaai;51;;BUILDING template
ANTWERPEN-WEST - FH01;108298;;;;;;;;Cadixstraat;39;;BUILDING template
ANTWERPEN-WEST - FH01;4511892;;;;;;;;Kattendijkdok-Westkaai;30;;BUILDING template
ANTWERPEN-WEST - FH01;1786953;;;;;;;;Cadixstraat;43;;BUILDING template
ANTWERPEN-WEST - FH01;1775176;;;;;;;;Braziliestraat;10;;BUILDING template
ANTWERPEN-WEST - FH01;108783;;;;;;;;Kribbestraat;9;;BUILDING template
ANTWERPEN-WEST - FH01;1775185;;;;;;;;Braziliestraat;12;;BUILDING template
ANTWERPEN-WEST - FH01;1128033;;;;;;;;Kribbestraat;11;;BUILDING template
ANTWERPEN-WEST - FH01;5751357;;;;;;;;Nassaustraat;34;A;BUILDING template
ANTWERPEN-WEST - FH01;1892372;;;;;;;;Genuastraat;4;;BUILDING template
ANTWERPEN-WEST - FH01;1775203;;;;;;;;Braziliestraat;19;;BUILDING template
ANTWERPEN-WEST - FH01;1992472;;;;;;;;Londenstraat;3;;BUILDING template
ANTWERPEN-WEST - FH01;2024962;;;;;;;;Nassaustraat;42;;BUILDING template
ANTWERPEN-WEST - FH01;2069014;;;;;;;;Entrepotkaai;5;;BUILDING template
ANTWERPEN-WEST - FH01;1775213;;;;;;;;Braziliestraat;23;;BUILDING template
ANTWERPEN-WEST - FH01;1266447;;;;;;;;Londenstraat;12;;BUILDING template
ANTWERPEN-WEST - FH01;5575585;;;;;;;;Genuastraat;7;;BUILDING template
ANTWERPEN-WEST - FH01;4511909;;;;;;;;Braziliestraat;25;;BUILDING template
ANTWERPEN-WEST - FH01;4506352;;;;;;;;Genuastraat;10;;BUILDING template
ANTWERPEN-WEST - FH01;4510542;;;;;;;;Londenstraat;14;;BUILDING template
ANTWERPEN-WEST - FH01;4506351;;;;;;;;Genuastraat;8;;BUILDING template
ANTWERPEN-WEST - FH01;1775218;;;;;;;;Braziliestraat;27;;BUILDING template
ANTWERPEN-WEST - FH01;4506376;;;;;;;;Londenstraat;15;;BUILDING template
ANTWERPEN-WEST - FH01;2069018;;;;;;;;Entrepotkaai;9;;BUILDING template
ANTWERPEN-WEST - FH01;4511991;;;;;;;;Braziliestraat;32;;BUILDING template
ANTWERPEN-WEST - FH01;1992508;;;;;;;;Londenstraat;21;;BUILDING template
ANTWERPEN-WEST - FH01;4070580;;;;;;;;Genuastraat;14;;BUILDING template
ANTWERPEN-WEST - FH01;4511992;;;;;;;;Braziliestraat;34;;BUILDING template
ANTWERPEN-WEST - FH01;59299;;;;;;;;Godefriduskaai;2;;BUILDING template
ANTWERPEN-WEST - FH01;1992564;;;;;;;;Londenstraat;45;;BUILDING template
ANTWERPEN-WEST - FH01;1786771;;;;;;;;Cadixstraat;3;;BUILDING template
ANTWERPEN-WEST - FH01;1294704;;;;;;;;Londenstraat;47;;BUILDING template
ANTWERPEN-WEST - FH01;3928764;;;;;;;;Entrepotkaai;13;;BUILDING template
ANTWERPEN-WEST - FH01;1892503;;;;;;;;Genuastraat;17;;BUILDING template
ANTWERPEN-WEST - FH01;5906909;;;;;;;;Londenstraat;56;;BUILDING template
ANTWERPEN-WEST - FH01;1905254;;;;;;;;Godefriduskaai;4;;BUILDING template
ANTWERPEN-WEST - FH01;1866317;;;;;;;;Entrepotplaats;10;;BUILDING template
ANTWERPEN-WEST - FH01;4510648;;;;;;;;Godefriduskaai;6;;BUILDING template
ANTWERPEN-WEST - FH01;185911;;;;;;;;Entrepotkaai;3;;BUILDING template
ANTWERPEN-WEST - FH01;62440;;;;;;;;Godefriduskaai;36;;BUILDING template
ANTWERPEN-WEST - FH01;2015971;;;;;;;;Montevideostraat;3;;BUILDING template
ANTWERPEN-WEST - FH01;1295616;;;;;;;;Entrepotplaats;12;;BUILDING template
ANTWERPEN-WEST - FH01;1905268;;;;;;;;Godefriduskaai;8;;BUILDING template
ANTWERPEN-WEST - FH01;3954604;;;;;;;;Hanzestedenplaats;1;;BUILDING template
ANTWERPEN-WEST - FH01;2015972;;;;;;;;Montevideostraat;5;;BUILDING template
ANTWERPEN-WEST - FH01;1088919;;;;;;;;Entrepotplaats;16;;BUILDING template
ANTWERPEN-WEST - FH01;1905273;;;;;;;;Godefriduskaai;10;;BUILDING template
ANTWERPEN-WEST - FH01;1948967;;;;;;;;Indiestraat;8;;BUILDING template
ANTWERPEN-WEST - FH01;2024627;;;;;;;;Napelsstraat;25;;BUILDING template
ANTWERPEN-WEST - FH01;108958;;;;;;;;Genuastraat;1;;BUILDING template
ANTWERPEN-WEST - FH01;1089007;;;;;;;;Indiestraat;12;;BUILDING template
ANTWERPEN-WEST - FH01;108791;;;;;;;;Napelsstraat;112;;BUILDING template
ANTWERPEN-WEST - FH01;108940;;;;;;;;Indiestraat;36;;BUILDING template
ANTWERPEN-WEST - FH01;108079;;;;;;;;Napoleonkaai;1;;BUILDING template
ANTWERPEN-WEST - FH01;108080;;;;;;;;Napoleonkaai;3;;BUILDING template
ANTWERPEN-WEST - FH01;1905577;;;;;;;;Godefriduskaai;30;;BUILDING template
ANTWERPEN-WEST - FH01;1950413;;;;;;;;Italielei;2;A;BUILDING template
ANTWERPEN-WEST - FH01;62442;;;;;;;;Godefriduskaai;32;;BUILDING template
ANTWERPEN-WEST - FH01;62060;;;;;;;;Italielei;4;;BUILDING template
ANTWERPEN-WEST - FH01;1206770;;;;;;;;Nassaustraat;18;;BUILDING template
ANTWERPEN-WEST - FH01;4510651;;;;;;;;Godefriduskaai;34;;BUILDING template
ANTWERPEN-WEST - FH01;2024906;;;;;;;;Nassaustraat;18;A;BUILDING template
ANTWERPEN-WEST - FH01;2024788;;;;;;;;Napoleonkaai;35;;BUILDING template
ANTWERPEN-WEST - FH01;1128025;;;;;;;;Nassaustraat;31;;BUILDING template
ANTWERPEN-WEST - FH01;1905643;;;;;;;;Godefriduskaai;52;;BUILDING template
ANTWERPEN-WEST - FH01;1960577;;;;;;;;Kattendijkdok-Westkaai;21;;BUILDING template
ANTWERPEN-WEST - FH01;2024805;;;;;;;;Napoleonkaai;41;;BUILDING template
ANTWERPEN-WEST - FH01;4510637;;;;;;;;Godefriduskaai;54;;BUILDING template
ANTWERPEN-WEST - FH01;108794;;;;;;;;Napoleonkaai;45;;BUILDING template
ANTWERPEN-WEST - FH01;109069;;;;;;;;Nassaustraat;36;;BUILDING template
ANTWERPEN-WEST - FH01;108948;;;;;;;;Indiestraat;4;;BUILDING template
ANTWERPEN-WEST - FH01;1195063;;;;;;;;Kattendijkdok-Westkaai;41;;BUILDING template
ANTWERPEN-WEST - FH01;2024953;;;;;;;;Nassaustraat;40;;BUILDING template
ANTWERPEN-WEST - FH01;108067;;;;;;;;Nassaustraat;1;;BUILDING template
ANTWERPEN-WEST - FH01;1986487;;;;;;;;Oudeleeuwenrui;23;;BUILDING template
ANTWERPEN-WEST - FH01;1949119;;;;;;;;Indiestraat;26;;BUILDING template
ANTWERPEN-WEST - FH01;186519;;;;;;;;Oudeleeuwenrui;29;;BUILDING template
ANTWERPEN-WEST - FH01;1949129;;;;;;;;Indiestraat;28;;BUILDING template
ANTWERPEN-WEST - FH01;186518;;;;;;;;Oudeleeuwenrui;37;;BUILDING template
ANTWERPEN-WEST - FH01;1949160;;;;;;;;Indiestraat;30;;BUILDING template
ANTWERPEN-WEST - FH01;4505462;;;;;;;;Indiestraat;32;;BUILDING template
ANTWERPEN-WEST - FH01;4274709;;;;;;;;Nassaustraat;12;;BUILDING template
ANTWERPEN-WEST - FH01;1949181;;;;;;;;Indiestraat;34;;BUILDING template
ANTWERPEN-WEST - FH01;1734625;;;;;;;;Sint-Aldegondiskaai;18;;BUILDING template
ANTWERPEN-WEST - FH01;3962177;;;;;;;;Sint-Aldegondiskaai;40;;BUILDING template
ANTWERPEN-WEST - FH01;4509558;;;;;;;;Sint-Laureiskaai;8;;BUILDING template
ANTWERPEN-WEST - FH01;108937;;;;;;;;Kattendijkdok-Oostkaai;3;;BUILDING template
ANTWERPEN-WEST - FH01;59300;;;;;;;;Spanjaardsteeg;21;;BUILDING template
ANTWERPEN-WEST - FH01;1960564;;;;;;;;Kattendijkdok-Oostkaai;6;;BUILDING template
ANTWERPEN-WEST - FH01;1960565;;;;;;;;Kattendijkdok-Oostkaai;7;;BUILDING template
ANTWERPEN-WEST - FH01;1960566;;;;;;;;Kattendijkdok-Oostkaai;8;;BUILDING template
ANTWERPEN-WEST - FH01;1960567;;;;;;;;Kattendijkdok-Oostkaai;9;;BUILDING template
ANTWERPEN-WEST - FH01;1960569;;;;;;;;Kattendijkdok-Oostkaai;11;;BUILDING template
ANTWERPEN-WEST - FH01;1960570;;;;;;;;Kattendijkdok-Oostkaai;12;;BUILDING template
ANTWERPEN-WEST - FH01;59298;;;;;;;;Van Schoonbekeplein;1;;BUILDING template
ANTWERPEN-WEST - FH01;1960571;;;;;;;;Kattendijkdok-Oostkaai;13;;BUILDING template
ANTWERPEN-WEST - FH01;2051446;;;;;;;;Van Schoonbekeplein;5;;BUILDING template
ANTWERPEN-WEST - FH01;1960572;;;;;;;;Kattendijkdok-Oostkaai;14;;BUILDING template
ANTWERPEN-WEST - FH01;2051449;;;;;;;;Van Schoonbekeplein;7;;BUILDING template
ANTWERPEN-WEST - FH01;6077503;;;;;;;;Londenstraat;49;;BUILDING template
ANTWERPEN-WEST - FH01;1960573;;;;;;;;Kattendijkdok-Oostkaai;15;;BUILDING template
ANTWERPEN-WEST - FH01;2059541;;;;;;;;Verbindingsdok-Oostkaai;3;;BUILDING template
ANTWERPEN-WEST - FH01;108939;;;;;;;;Kattendijkdok-Oostkaai;5;;BUILDING template
ANTWERPEN-WEST - FH01;4505471;;;;;;;;Kattendijkdok-Oostkaai;16;;BUILDING template
ANTWERPEN-WEST - FH01;6463255;;;;;;;;Catharina Pepijnstraat;3;A;BUILDING template
ANTWERPEN-WEST - FH01;108936;;;;;;;;Kattendijkdok-Oostkaai;17;;BUILDING template
ANTWERPEN-WEST - FH01;5507311;;;;;;;;Verbindingsdok-Oostkaai;29;;BUILDING template
ANTWERPEN-WEST - FH01;2059552;;;;;;;;Verbindingsdok-Westkaai;12;;BUILDING template
ANTWERPEN-WEST - FH01;1128037;;;;;;;;Kattendijkdok-Westkaai;16;;BUILDING template
ANTWERPEN-WEST - FH01;1960580;;;;;;;;Kattendijkdok-Westkaai;25;;BUILDING template
ANTWERPEN-WEST - FH01;1128020;;;;;;;;Verbindingsdok-Westkaai;24;;BUILDING template
ANTWERPEN-WEST - FH01;1960582;;;;;;;;Kattendijkdok-Westkaai;27;;BUILDING template
ANTWERPEN-WEST - FH01;62435;;;;;;;;Zeevaartstraat;1;;BUILDING template
ANTWERPEN-WEST - FH01;1960583;;;;;;;;Kattendijkdok-Westkaai;28;;BUILDING template
ANTWERPEN-WEST - FH01;5576453;;;;;;;;Zeevaartstraat;2;;BUILDING template
ANTWERPEN-WEST - FH01;62434;;;;;;;;Zeevaartstraat;3;;BUILDING template
ANTWERPEN-WEST - FH01;1960586;;;;;;;;Kattendijkdok-Westkaai;31;;BUILDING template
ANTWERPEN-WEST - FH01;11985;;;;;;;;Kattendijkdok-Westkaai;33;;BUILDING template
ANTWERPEN-WEST - FH01;1960880;;;;;;;;Kempischdok-Westkaai;6;;BUILDING template
ANTWERPEN-WEST - FH01;1960881;;;;;;;;Kempischdok-Westkaai;8;;BUILDING template
ANTWERPEN-WEST - FH01;4048873;;;;;;;;Kempischdok-Westkaai;10;;BUILDING template
ANTWERPEN-WEST - FH01;1960882;;;;;;;;Kempischdok-Westkaai;12;;BUILDING template
ANTWERPEN-WEST - FH01;5507310;;;;;;;;Verbindingsdok-Oostkaai;27;;BUILDING template
ANTWERPEN-WEST - FH01;4505465;;;;;;;;Kempischdok-Westkaai;14;;BUILDING template
ANTWERPEN-WEST - FH01;5507309;;;;;;;;Verbindingsdok-Oostkaai;21;;BUILDING template
ANTWERPEN-WEST - FH01;108288;;;;;;;;Kempischdok-Westkaai;26;;BUILDING template
ANTWERPEN-WEST - FH01;1960886;;;;;;;;Kempischdok-Westkaai;30;;BUILDING template
ANTWERPEN-WEST - FH01;1755772;;;;;;;;Bordeauxstraat;7;B;BUILDING template
ANTWERPEN-WEST - FH01;6198471;;;;;;;;Sint-Aldegondiskaai;2;;BUILDING template
ANTWERPEN-WEST - FH01;1960887;;;;;;;;Kempischdok-Westkaai;32;;BUILDING template
ANTWERPEN-WEST - FH01;1960888;;;;;;;;Kempischdok-Westkaai;34;;BUILDING template
ANTWERPEN-WEST - FH01;1128032;;;;;;;;Londenstraat;30;;BUILDING template
ANTWERPEN-WEST - FH01;108785;;;;;;;;Kribbestraat;2;;BUILDING template
ANTWERPEN-WEST - FH01;4513307;;;;;;;;Sint-Aldegondiskaai;24;;BUILDING template
ANTWERPEN-WEST - FH01;4506388;;;;;;;;Kempischdok-Westkaai;36;;BUILDING template
ANTWERPEN-WEST - FH01;108287;;;;;;;;Kempischdok-Westkaai;38;;BUILDING template
ANTWERPEN-WEST - FH01;1970943;;;;;;;;Kribbestraat;6;;BUILDING template
ANTWERPEN-WEST - FH01;6242346;;;;;;;;Sint-Aldegondiskaai;42;;BUILDING template
ANTWERPEN-WEST - FH01;108284;;;;;;;;Kempischdok-Westkaai;74;;BUILDING template
ANTWERPEN-WEST - FH01;1970946;;;;;;;;Kribbestraat;8;;BUILDING template
ANTWERPEN-WEST - FH01;62432;;;;;;;;Oudeleeuwenrui;1;;BUILDING template
ANTWERPEN-WEST - FH01;1960890;;;;;;;;Kempischdok-Westkaai;76;;BUILDING template
ANTWERPEN-WEST - FH01;1970954;;;;;;;;Kribbestraat;10;;BUILDING template
ANTWERPEN-WEST - FH01;1960891;;;;;;;;Kempischdok-Westkaai;78;;BUILDING template
ANTWERPEN-WEST - FH01;186506;;;;;;;;Kribbestraat;12;;BUILDING template
ANTWERPEN-WEST - FH01;1986483;;;;;;;;Oudeleeuwenrui;21;;BUILDING template
ANTWERPEN-WEST - FH01;1960892;;;;;;;;Kempischdok-Westkaai;80;;BUILDING template
ANTWERPEN-WEST - FH01;1970973;;;;;;;;Kribbestraat;13;;BUILDING template
ANTWERPEN-WEST - FH01;1960893;;;;;;;;Kempischdok-Westkaai;82;;BUILDING template
ANTWERPEN-WEST - FH01;5804911;;;;;;;;Kattendijkdok-Westkaai;56;;BUILDING template
ANTWERPEN-WEST - FH01;4506128;;;;;;;;Kribbestraat;14;;BUILDING template
ANTWERPEN-WEST - FH01;62436;;;;;;;;Zeevaartstraat;4;;BUILDING template
ANTWERPEN-WEST - FH01;1986500;;;;;;;;Oudeleeuwenrui;27;;BUILDING template
ANTWERPEN-WEST - FH01;4016605;;;;;;;;Kempischdok-Westkaai;98;;BUILDING template
ANTWERPEN-WEST - FH01;1970980;;;;;;;;Kribbestraat;15;;BUILDING template
ANTWERPEN-WEST - FH01;108273;;;;;;;;August Michielsstraat;26;;BUILDING template
ANTWERPEN-WEST - FH01;1986523;;;;;;;;Oudeleeuwenrui;37;A;BUILDING template
ANTWERPEN-WEST - FH01;4505630;;;;;;;;Nassaustraat;41;;BUILDING template
ANTWERPEN-WEST - FH01;108782;;;;;;;;Kribbestraat;24;;BUILDING template
ANTWERPEN-WEST - FH01;108276;;;;;;;;August Michielsstraat;2;;BUILDING template
ANTWERPEN-WEST - FH01;1088925;;;;;;;;Oudeleeuwenrui;39;;BUILDING template
ANTWERPEN-WEST - FH01;108306;;;;;;;;Londenstraat;1;;BUILDING template
ANTWERPEN-WEST - FH01;108282;;;;;;;;Kempischdok-Westkaai;92;;BUILDING template
ANTWERPEN-WEST - FH01;2066334;;;;;;;;Zeevaartstraat;10;;BUILDING template
ANTWERPEN-WEST - FH01;109143;;;;;;;;Londenstraat;2;;BUILDING template
ANTWERPEN-WEST - FH01;108941;;;;;;;;Indiestraat;22;;BUILDING template
ANTWERPEN-WEST - FH01;1992574;;;;;;;;Londenstraat;53;A;BUILDING template
ANTWERPEN-WEST - FH01;109146;;;;;;;;Londenstraat;4;;BUILDING template
ANTWERPEN-WEST - FH01;1933982;;;;;;;;Hanzestedenplaats;3;;BUILDING template
ANTWERPEN-WEST - FH01;4510623;;;;;;;;Ankerrui;1;;BUILDING template
ANTWERPEN-WEST - FH01;2066333;;;;;;;;Zeevaartstraat;8;;BUILDING template
ANTWERPEN-WEST - FH01;62445;;;;;;;;Ankerrui;3;;BUILDING template
ANTWERPEN-WEST - FH01;1992481;;;;;;;;Londenstraat;6;;BUILDING template
ANTWERPEN-WEST - FH01;1735144;;;;;;;;Ankerrui;7;;BUILDING template
ANTWERPEN-WEST - FH01;1992482;;;;;;;;Catharina Pepijnstraat;7;;BUILDING template
ANTWERPEN-WEST - FH01;6419169;;;;;;;;Braziliestraat;2;D;BUILDING template
ANTWERPEN-WEST - FH01;52549;;;;;;;;Braziliestraat;43;;BUILDING template
ANTWERPEN-WEST - FH01;1992485;;;;;;;;Londenstraat;8;;BUILDING template
ANTWERPEN-WEST - FH01;6419634;;;;;;;;Braziliestraat;2;C;BUILDING template
ANTWERPEN-WEST - FH01;1992488;;;;;;;;Londenstraat;10;;BUILDING template
ANTWERPEN-WEST - FH01;4511917;;;;;;;;Braziliestraat;39;;BUILDING template
ANTWERPEN-WEST - FH01;1506186;;;;;;;;Catharina Pepijnstraat;11;;BUILDING template
ANTWERPEN-WEST - FH01;1992495;;;;;;;;Londenstraat;16;;BUILDING template
ANTWERPEN-WEST - FH01;4511993;;;;;;;;Braziliestraat;36;;BUILDING template
ANTWERPEN-WEST - FH01;109147;;;;;;;;Londenstraat;18;;BUILDING template
ANTWERPEN-WEST - FH01;108796;;;;;;;;Londenstraat;20;;BUILDING template
ANTWERPEN-WEST - FH01;1992511;;;;;;;;Londenstraat;23;;BUILDING template
ANTWERPEN-WEST - FH01;1992517;;;;;;;;Londenstraat;24;;BUILDING template
ANTWERPEN-WEST - FH01;1992519;;;;;;;;Londenstraat;25;;BUILDING template
ANTWERPEN-WEST - FH01;4511908;;;;;;;;Braziliestraat;21;;BUILDING template
ANTWERPEN-WEST - FH01;1992528;;;;;;;;Londenstraat;27;;BUILDING template
ANTWERPEN-WEST - FH01;3918458;;;;;;;;Braziliestraat;29;;BUILDING template
ANTWERPEN-WEST - FH01;108797;;;;;;;;Londenstraat;28;;BUILDING template
ANTWERPEN-WEST - FH01;1992540;;;;;;;;Londenstraat;29;;BUILDING template
ANTWERPEN-WEST - FH01;108305;;;;;;;;Londenstraat;31;;BUILDING template
ANTWERPEN-WEST - FH01;4506338;;;;;;;;Kempischdok-Westkaai;102;;BUILDING template
ANTWERPEN-WEST - FH01;4511926;;;;;;;;Kattendijkdok-Westkaai;54;;BUILDING template
ANTWERPEN-WEST - FH01;108285;;;;;;;;Kempischdok-Westkaai;72;;BUILDING template
ANTWERPEN-WEST - FH01;108799;;;;;;;;Londenstraat;38;;BUILDING template
ANTWERPEN-WEST - FH01;5537964;;;;;;;;Kattendijkdok-Westkaai;65;;BUILDING template
ANTWERPEN-WEST - FH01;1992550;;;;;;;;Londenstraat;39;;BUILDING template
ANTWERPEN-WEST - FH01;5899748;;;;;;;;Kattendijkdok-Westkaai;73;;BUILDING template
ANTWERPEN-WEST - FH01;1960885;;;;;;;;Kempischdok-Westkaai;28;;BUILDING template
ANTWERPEN-WEST - FH01;1992553;;;;;;;;Londenstraat;40;;BUILDING template
ANTWERPEN-WEST - FH01;6008100;;;;;;;;Kattendijkdok-Westkaai;72;;BUILDING template
ANTWERPEN-WEST - FH01;4505441;;;;;;;;Napelsstraat;8;;BUILDING template
ANTWERPEN-WEST - FH01;4506340;;;;;;;;Londenstraat;41;;BUILDING template
ANTWERPEN-WEST - FH01;6187119;;;;;;;;Kattendijkdok-Westkaai;63;;BUILDING template
ANTWERPEN-WEST - FH01;1992555;;;;;;;;Londenstraat;42;;BUILDING template
ANTWERPEN-WEST - FH01;6521029;;;;;;;;Kattendijkdok-Westkaai;82;;BUILDING template
ANTWERPEN-WEST - FH01;1992559;;;;;;;;Londenstraat;43;;BUILDING template
ANTWERPEN-WEST - FH01;6521030;;;;;;;;Kattendijkdok-Westkaai;93;;BUILDING template
ANTWERPEN-WEST - FH01;2047563;;;;;;;;Rigastraat;30;;BUILDING template
ANTWERPEN-WEST - FH01;1992561;;;;;;;;Londenstraat;44;;BUILDING template
ANTWERPEN-WEST - FH01;6592314;;;;;;;;Kempischdok-Westkaai;61;;BUILDING template
ANTWERPEN-WEST - FH01;1992566;;;;;;;;Londenstraat;46;;BUILDING template
ANTWERPEN-WEST - FH01;6605117;;;;;;;;Kattendijkdok-Westkaai;83;;BUILDING template
ANTWERPEN-WEST - FH01;4506382;;;;;;;;August Michielsstraat;21;;BUILDING template
ANTWERPEN-WEST - FH01;1992570;;;;;;;;Londenstraat;48;;BUILDING template
ANTWERPEN-WEST - FH01;6605118;;;;;;;;Kattendijkdok-Westkaai;92;;BUILDING template
ANTWERPEN-WEST - FH01;108274;;;;;;;;August Michielsstraat;13;;BUILDING template
ANTWERPEN-WEST - FH01;108800;;;;;;;;Londenstraat;50;;BUILDING template
ANTWERPEN-WEST - FH01;108801;;;;;;;;Londenstraat;52;;BUILDING template
ANTWERPEN-WEST - FH01;5448225;;;;;;;;Cadixstraat;55;;BUILDING template
ANTWERPEN-WEST - FH01;2024620;;;;;;;;Napelsstraat;21;;BUILDING template
ANTWERPEN-WEST - FH01;5911749;;;;;;;;Cadixstraat;53;;BUILDING template
ANTWERPEN-WEST - FH01;2024624;;;;;;;;Napelsstraat;23;;BUILDING template
