Zoning FID;Zoning  Name;Zoning  ID;BUILDING_KEY;LU Key;LAM SK;CAMPAIGN_NAME;SYNDIC_NAME;SYNDIC_ADDRESS;SYNDIC_ZIPCODE;SYNDIC_CITY;SYNDIC_PHONE;SYNDIC_EMAIL;SYNDIC_DATE;SYNDIC_INTERNAL_REF;ACP_VME_NAME;ACP_VME_ADDRESS;ACP_VME_ZIPCODE;ACP_VME_CITY;ACP_VME_PHONE;ACP_VME_EMAIL;ACP_VME_DATE;ACP_VME_INTERNAL_REF;CONCIERGE_NAME;CONCIERGE_APT-BUS;CONCIERGE_PHONE;CONCIERGE_EMAIL;OWNER_NAME;OWNER_ADDRESS;OWNER_ZIPCODE;OWNER_CITY;OWNER_PHONE;OWNER_EMAIL;OWNER_DATE;OCCUPANT_NAME;OCCUPANT_PHONE;OCCUPANT_EMAIL;OCCUPANT_DATE;VCA;BIA;VERTICAL_SHAFT;BU TYPE;Nr BU;Nr LU;Nr SU;M1 - Date of site survey;M2A - Date of technical proposal Street intro;M2B - Date of technical proposal VC;M3A - Expected date  of feedback/agreement Street intro;M3B - Expected date  of feedback/agreement VC;M4A â€“ Date of syndic/Owners agreement Street intro;M4Bâ€“ Date of syndic/Owners agreement VC;M5A â€“ installation start date â€“ street intro;M5B â€“ installation start date â€“ VC;M5C â€“ Installation start date â€“ LU termination;M6A â€“ Completion & acceptance date - street intro;M6B â€“ Completion & acceptance date - VC;M6C â€“ Completion & acceptance date - LU;construction_start;construction_end;Partner Comment
8105287;W03-C-Antwerpen-West-FH01;19074;109137;11077754;5670702;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190809;;;;;;;;;0;4;0;20190809;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109137;11077755;5670703;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190809;;;;;;;;;0;4;0;20190809;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109137;11077756;5670704;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190809;;;;;;;;;0;4;0;20190809;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109139;10413220;5670750;W03-C-Antwerpen-West-FH01;03 Beheer;Belgiëlei 182;2018;Antwerpen;032859825;annick@03beheer.be;20200128;Annick Van Noppen;;;;;;;;;Philippe Raemaekers;;;philippe.raemaekers@pandora.be;;;;;;;;;;;;;;;;3;5;2;20200128;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109139;11306973;5670756;W03-C-Antwerpen-West-FH01;03 Beheer;Belgiëlei 182;2018;Antwerpen;032859825;annick@03beheer.be;20200128;Annick Van Noppen;;;;;;;;;Philippe Raemaekers;;;philippe.raemaekers@pandora.be;;;;;;;;;;;;;;;;3;5;2;20200128;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109139;10413221;5670751;W03-C-Antwerpen-West-FH01;03 Beheer;Belgiëlei 182;2018;Antwerpen;032859825;annick@03beheer.be;20200128;Annick Van Noppen;;;;;;;;;Philippe Raemaekers;;;philippe.raemaekers@pandora.be;;;;;;;;;;;;;;;;3;5;2;20200128;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109139;10413222;5670752;W03-C-Antwerpen-West-FH01;03 Beheer;Belgiëlei 182;2018;Antwerpen;032859825;annick@03beheer.be;20200128;Annick Van Noppen;;;;;;;;;Philippe Raemaekers;;;philippe.raemaekers@pandora.be;;;;;;;;;;;;;;;;3;5;2;20200128;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109139;10416212;5670753;W03-C-Antwerpen-West-FH01;03 Beheer;Belgiëlei 182;2018;Antwerpen;032859825;annick@03beheer.be;20200128;Annick Van Noppen;;;;;;;;;Philippe Raemaekers;;;philippe.raemaekers@pandora.be;;;;;;;;;;;;;;;;3;5;2;20200128;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109139;10416978;5670754;W03-C-Antwerpen-West-FH01;03 Beheer;Belgiëlei 182;2018;Antwerpen;032859825;annick@03beheer.be;20200128;Annick Van Noppen;;;;;;;;;Philippe Raemaekers;;;philippe.raemaekers@pandora.be;;;;;;;;;;;;;;;;3;5;2;20200128;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109139;11077783;5670755;W03-C-Antwerpen-West-FH01;03 Beheer;Belgiëlei 182;2018;Antwerpen;032859825;annick@03beheer.be;20200128;Annick Van Noppen;;;;;;;;;Philippe Raemaekers;;;philippe.raemaekers@pandora.be;;;;;;;;;;;;;;;;3;5;2;20200128;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109139;11306970;5670747;W03-C-Antwerpen-West-FH01;03 Beheer;Belgiëlei 182;2018;Antwerpen;032859825;annick@03beheer.be;20200128;Annick Van Noppen;;;;;;;;;Philippe Raemaekers;;;philippe.raemaekers@pandora.be;;;;;;;;;;;;;;;;3;5;2;20200128;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109139;11306971;5670748;W03-C-Antwerpen-West-FH01;03 Beheer;Belgiëlei 182;2018;Antwerpen;032859825;annick@03beheer.be;20200128;Annick Van Noppen;;;;;;;;;Philippe Raemaekers;;;philippe.raemaekers@pandora.be;;;;;;;;;;;;;;;;3;5;2;20200128;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109139;11306972;5670749;W03-C-Antwerpen-West-FH01;03 Beheer;Belgiëlei 182;2018;Antwerpen;032859825;annick@03beheer.be;20200128;Annick Van Noppen;;;;;;;;;Philippe Raemaekers;;;philippe.raemaekers@pandora.be;;;;;;;;;;;;;;;;3;5;2;20200128;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109140;1639941;5670735;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekenx;;;;;;20190812;;;;;;;;;3;1;0;20190812;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109140;11077776;5670736;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekenx;;;;;;20190812;;;;;;;;;3;1;0;20190812;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109140;11077777;5670737;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekenx;;;;;;20190812;;;;;;;;;3;1;0;20190812;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109140;11184318;5670738;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekenx;;;;;;20190812;;;;;;;;;3;1;0;20190812;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109142;11076589;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;COMMERCIAL;1;0;0;20180825;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109143;1693419;5669937;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190803;;;;;;;;;1;3;0;20190804;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109143;1693420;5669938;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190803;;;;;;;;;1;3;0;20190804;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109143;11077290;5669939;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190803;;;;;;;;;1;3;0;20190804;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109143;11077291;5669940;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190803;;;;;;;;;1;3;0;20190804;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109146;1775614;5669941;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190804;;;;;;;;;1;3;0;20190804;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109146;1775615;5669942;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190804;;;;;;;;;1;3;0;20190804;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109146;11077293;5669944;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190804;;;;;;;;;1;3;0;20190804;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109146;11077294;5669945;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190804;;;;;;;;;1;3;0;20190804;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;109147;10366119;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;20190820;;;;;;;;;;;;;20200504;20200504;
8105287;W03-C-Antwerpen-West-FH01;19074;1128020;10411633;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;20190903;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128021;1731019;5671014;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;1;20190822;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128021;1731271;5671015;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;1;20190822;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128021;1731351;5671016;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;1;20190822;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128021;11078052;5671017;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;1;20190822;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128021;11078053;5671018;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;1;20190822;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128021;11078054;5671019;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;1;20190822;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128022;1751686;5671043;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190820;;;;;;;;;0;4;0;20190820;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128022;1751687;5671044;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190820;;;;;;;;;0;4;0;20190820;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128022;1751688;5671045;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190820;;;;;;;;;0;4;0;20190820;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128022;1751689;5671046;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190820;;;;;OK;;;;0;4;0;20190820;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128023;1744831;5671021;W03-C-Antwerpen-West-FH01;Verver NV;Indiestraat;2000;Antwerpen;012345678;dany.gybels@telenet.be;20190903;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;1;5;1;20190903;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128023;1744832;5671022;W03-C-Antwerpen-West-FH01;Verver NV;Indiestraat;2000;Antwerpen;012345678;dany.gybels@telenet.be;20190903;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;1;5;1;20190903;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128023;1744833;5671023;W03-C-Antwerpen-West-FH01;Verver NV;Indiestraat;2000;Antwerpen;012345678;dany.gybels@telenet.be;20190903;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;1;5;1;20190903;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128023;1744834;5671024;W03-C-Antwerpen-West-FH01;Verver NV;Indiestraat;2000;Antwerpen;012345678;dany.gybels@telenet.be;20190903;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;1;5;1;20190903;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128023;1744835;5671025;W03-C-Antwerpen-West-FH01;Verver NV;Indiestraat;2000;Antwerpen;012345678;dany.gybels@telenet.be;20190903;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;1;5;1;20190903;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128023;11078055;5671020;W03-C-Antwerpen-West-FH01;Verver NV;Indiestraat;2000;Antwerpen;012345678;dany.gybels@telenet.be;20190903;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;1;5;1;20190903;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128023;11078056;5671026;W03-C-Antwerpen-West-FH01;Verver NV;Indiestraat;2000;Antwerpen;012345678;dany.gybels@telenet.be;20190903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5;1;20190903;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128025;10412755;5670472;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Eigenaar onbekend;;;;;;20190818;;;;;;;;;1;4;0;20190818;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128025;10412757;5670473;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Eigenaar onbekend;;;;;;20190818;;;;;;;;;1;4;0;20190818;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128025;10412759;5670474;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Eigenaar onbekend;;;;;;20190818;;;;;;;;;1;4;0;20190818;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128025;10416766;5670471;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Eigenaar onbekend;;;;;;20190818;;;;;;;;;1;4;0;20190818;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128025;10411281;5670475;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Eigenaar onbekend;;;;;;20190818;;;;;;;;;1;4;0;20190818;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128026;1766236;5670378;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190903;;;;;;;;;4;0;1;20190903;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128026;11077568;5670379;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190903;;;;;;;;;4;0;1;20190903;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128026;11306923;5670380;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190903;;;;;;;;;4;0;1;20190903;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128026;11306924;5670381;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190903;;;;;;;;;4;0;1;20190903;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128026;11306925;5670382;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190903;;;;;;;;;4;0;1;20190903;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128028;10412238;5670391;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;1;20190902;;;;;;;;;;;;;20200525;20200525;
8105287;W03-C-Antwerpen-West-FH01;19074;1128028;10412551;5670392;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;1;20190902;;;;;;;;;;;;;20200525;20200525;
8105287;W03-C-Antwerpen-West-FH01;19074;1128028;10415071;5670393;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;1;20190902;;;;;;;;;;;;;20200525;20200525;
8105287;W03-C-Antwerpen-West-FH01;19074;1128028;11077572;5670394;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;1;20190902;;;;;;;;;;;;;20200525;20200525;
8105287;W03-C-Antwerpen-West-FH01;19074;1128028;11077573;5670395;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;1;20190902;;;;;;;;;;;;;20200525;20200525;
8105287;W03-C-Antwerpen-West-FH01;19074;1128028;11306926;5670390;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;1;20190902;;;;;;;;;;;;;20200525;20200525;
8105287;W03-C-Antwerpen-West-FH01;19074;1128028;10412239;5670396;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;1;20190902;;;;;;;;;;;;;20200525;20200525;
8105287;W03-C-Antwerpen-West-FH01;19074;1128028;10412361;5670397;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;1;20190902;;;;;;;;;;;;;20200525;20200525;
8105287;W03-C-Antwerpen-West-FH01;19074;1128028;10412362;5670398;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;1;20190902;;;;;;;;;;;;;20200525;20200525;
8105287;W03-C-Antwerpen-West-FH01;19074;1128028;10412472;5670399;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;1;20190902;;;;;;;;;;;;;20200525;20200525;
8105287;W03-C-Antwerpen-West-FH01;19074;1128028;10412473;5670400;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;1;20190902;;;;;;;;;;;;;20200525;20200525;
8105287;W03-C-Antwerpen-West-FH01;19074;1128028;10412474;5670401;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;1;20190902;;;;;;;;;;;;;20200525;20200525;
8105287;W03-C-Antwerpen-West-FH01;19074;1128028;10412549;5670402;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;1;20190902;;;;;;;;;;;;;20200525;20200525;
8105287;W03-C-Antwerpen-West-FH01;19074;1128028;10412550;5670403;W03-C-Antwerpen-West-FH01;Housing beheer;Plantin en Moretuslei 12;2000;Antwerpen;032876888;info@housing-beheer.be;20190902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;1;20190902;;;;;;;;;;;;;20200525;20200525;
8105287;W03-C-Antwerpen-West-FH01;19074;1128029;1723418;5671636;W03-C-Antwerpen-West-FH01;Fidimco;Meir 24;2000;Antwerpen;032312617;info@fidimco.be;20190402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;0;20190402;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128029;1723875;5671637;W03-C-Antwerpen-West-FH01;Fidimco;Meir 24;2000;Antwerpen;032312617;info@fidimco.be;20190402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;0;20190402;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128029;1723896;5671638;W03-C-Antwerpen-West-FH01;Fidimco;Meir 24;2000;Antwerpen;032312617;info@fidimco.be;20190402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;0;20190402;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128029;1724048;5671639;W03-C-Antwerpen-West-FH01;Fidimco;Meir 24;2000;Antwerpen;032312617;info@fidimco.be;20190402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;0;20190402;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128029;1724049;5671635;W03-C-Antwerpen-West-FH01;Fidimco;Meir 24;2000;Antwerpen;032312617;info@fidimco.be;20190402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;0;20190402;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128029;1723435;5671641;W03-C-Antwerpen-West-FH01;Fidimco;Meir 24;2000;Antwerpen;032312617;info@fidimco.be;20190402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;0;20190402;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128029;1723577;5671642;W03-C-Antwerpen-West-FH01;Fidimco;Meir 24;2000;Antwerpen;032312617;info@fidimco.be;20190402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;0;20190402;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128029;1723593;5671643;W03-C-Antwerpen-West-FH01;Fidimco;Meir 24;2000;Antwerpen;032312617;info@fidimco.be;20190402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;0;20190402;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128029;1723723;5671644;W03-C-Antwerpen-West-FH01;Fidimco;Meir 24;2000;Antwerpen;032312617;info@fidimco.be;20190402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;0;20190402;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128029;1723736;5671645;W03-C-Antwerpen-West-FH01;Fidimco;Meir 24;2000;Antwerpen;032312617;info@fidimco.be;20190402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;0;20190402;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128029;1723810;5671646;W03-C-Antwerpen-West-FH01;Fidimco;Meir 24;2000;Antwerpen;032312617;info@fidimco.be;20190402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;0;20190402;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128029;1723816;5671647;W03-C-Antwerpen-West-FH01;Fidimco;Meir 24;2000;Antwerpen;032312617;info@fidimco.be;20190402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;0;20190402;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128029;1723870;5671649;W03-C-Antwerpen-West-FH01;Fidimco;Meir 24;2000;Antwerpen;032312617;info@fidimco.be;20190402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;0;20190402;;;;;;;;;;;;;20200610;20200610;
8105287;W03-C-Antwerpen-West-FH01;19074;1128032;11077017;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;COMMERCIAL;1;0;0;20190820;;;;;;;;;;;;;20200512;20200512;
8105287;W03-C-Antwerpen-West-FH01;19074;1128033;1628474;5669873;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190807;;;;;;;;;1;3;0;20190807;;;;;;;;;;;;;20210101;20220101;
8105287;W03-C-Antwerpen-West-FH01;19074;1128033;1628599;5669874;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190807;;;;;;;;;1;3;0;20190807;;;;;;;;;;;;;20210101;20220101;
8105287;W03-C-Antwerpen-West-FH01;19074;1128033;10413787;5669875;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190807;;;;;;;;;1;3;0;20190807;;;;;;;;;;;;;20210101;20220101;
8105287;W03-C-Antwerpen-West-FH01;19074;1128033;10415452;5669872;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190807;;;;;;;;;1;3;0;20190807;;;;;;;;;;;;;20210101;20220101;
8105287;W03-C-Antwerpen-West-FH01;19074;1128034;1798167;5670260;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend (zou op app 1 wonen);;;;;;20190805;;;;;;;;;1;3;1;20190805;;;;;;;;;;;;;20210101;20220101;
